"user_id","hotel_hunter_index","average_bags_scaled","cancellation_rate_scaled","bargain_hunter_index","combined_booking_scaled","session_intencity_index"
"509903","","0.16","0","0.003720712463992091","1","0"
"509919","","0","0","","0.6666666666666666","0"
"510003","","0.2","0","","1","0"
"510078","","0.06666666666666667","0.25","","1","0"
"510079","","0","0","","1","0"
"510104","","0.06666666666666667","0","","0.6666666666666666","0"
"510134","0.0005059685538722448","0.16","0","0.0006971747992569302","0.8333333333333334","0"
"510170","0.00005696695702129802","0.13333333333333333","0","","1","0"
"510185","0.000009509676879989968","0.06666666666666667","0","","0.75","0"
"510219","","0","0","","0.6666666666666666","0"
"510257","","0","0","","0.5","0"
"510270","","0","0","","0","0"
"510315","","0.3","0","0.0044131614855406","0.5","0"
"510326","0.001690291439420773","0.3","0","0.0018489170589837717","1","0"
"510328","0.0002590901762201348","0.04","0","","0.8","0"
"510365","","0.05","0","","1","0"
"510369","","0","0","0.0001816948041846043","1","0"
"510393","","0","0","","1","0"
"510423","0.0013692740399257142","0.2","0","","0","0"
"510459","","0.13333333333333333","0","","1","0"
"510494","","0.08","0","0.0012454644884091692","1","0"
"510686","","0","0","0.02249289352370542","0.6666666666666666","0"
"510779","","0.13333333333333333","0","","0.75","0"
"510890","0.0002190107402664356","0.2","0","","0.4","0"
"511093","0.0014302058610882753","0","0","0.003871476560670253","0.6666666666666666","0"
"511122","","0","0","0.008041626979481348","1","0"
"511195","","0.2","0","","0.5","0"
"511219","","","0","","0","0"
"511397","","0.04","0","0.00005013661176630471","1","0"
"511502","","0.2","0","","1","0"
"511504","","0","0","","1","0"
"511535","0.0010053086987417965","0.13333333333333333","0","0.00018919599352985574","0.6666666666666666","0"
"511549","","0.1","0","","0.5","0"
"511587","","0.3","0","","1","0"
"511613","","0.26666666666666666","0","","1","0"
"511638","","0.1","0","","0.6666666666666666","0"
"511665","","0.2","0.3333333333333333","0.02505494885786438","1","0"
"511712","0.0013550418704454568","0.13333333333333333","0","0.0015432111848744932","0.6666666666666666","0"
"511764","","0","0","","1","0"
"511772","0.00018287840153826857","0.06666666666666667","0","","1","0"
"511783","0.0001936769357243378","0.05","0","","0.75","0"
"511803","0.00044076597602493185","0.06666666666666667","0","","0.5","0"
"511811","0.006129039000125402","0.06666666666666667","0","","0.6666666666666666","0"
"511860","","0.13333333333333333","0","","0.75","0"
"511884","","0.05","0","","1","0"
"511902","0.0014489940941472936","0.06666666666666667","0","","1","0"
"511910","","","0","","0","0"
"512063","","0","0","0.016191653646634562","1","0"
"512147","","0.2","0.25","","0.5","0"
"512148","","","0","","0","0"
"512173","0.00016023631372876867","0.1","0","","0.75","0"
"512204","0.0004787350155824009","0.1","0","0.00032739106873509846","1","0"
"512289","","0.1","0","0.0002493284058854313","0.5","0"
"512305","","","0","","0","0"
"512362","","0.13333333333333333","0","0.0000547468417613898","1","0"
"512402","","0","0","","1","0"
"512463","","0.15","0","","0.75","0"
"512680","","0","0","","1","0"
"512691","0.002630313923838983","0","0","","1","0"
"512696","","0.2","0","","0.3333333333333333","0"
"512826","","0.2","0","","0.5","0"
"512943","","0.1","0","","0.5","0"
"512945","","0","0","","0.3333333333333333","0"
"513030","","0","0","","1","0"
"513031","","0.2","0","","0.3333333333333333","0"
"513089","0.00031690562777801","0.2","0","","0.3333333333333333","0"
"513103","","0.06666666666666667","0","0.0005153496892307855","1","0"
"513164","","0","0","","0.5","0"
"513289","","0","0","","1","0"
"513347","","0.2","0","0.01704411741937346","1","0"
"513381","0.0001990181461819634","0.13333333333333333","0","","1","0"
"513408","","0.1","0","0.029805668153201424","1","0"
"513438","","0.2","0","","1","0"
"513582","","0.13333333333333333","0","","0.6666666666666666","0"
"513611","0.000130279089857738","0.1","0","0.0008734293051889303","0.6666666666666666","0"
"513613","0.0005186511853735865","0","0","","0.6666666666666666","0"
"513625","","0.2","0.3333333333333333","0.0015921971504823326","0.6666666666666666","0"
"513627","","0.13333333333333333","0","","1","0"
"513787","0.0001064969808438437","0.16","0.16666666666666666","0.001192871188430505","0.8333333333333334","0"
"513953","","0","0","0.031264519485819146","0.5","0"
"514021","0.0017646141731749725","","0","","0","0"
"514023","0.00010241190486143042","0","0","","0.6666666666666666","0"
"514167","","0.06666666666666667","0.25","","1","0"
"514300","","0.13333333333333333","0.25","","0.5","0"
"514315","","0.2","0","","1","0"
"514318","0.00008029232677061127","0.2","0","0.026504247525378288","0.5","0"
"514370","","0","0","0.006508352741240561","1","0"
"514457","","0.1","0","0.00003659564481727506","1","0"
"514460","0.000035251989020329106","0.13333333333333333","0","0.002087478984921713","0.5","0"
"514503","","","0","","0","0"
"514586","","0.13333333333333333","0","","1","0"
"514638","","0.2","0","0.011979878958854688","0.75","0"
"514660","","0.1","0","","0.75","0"
"514675","","0.13333333333333333","0","","1","0"
"514830","","0.2","0","","0.5","0"
"514892","0.0001139767866348981","0.16","0","0.00023559399322922833","1","0"
"514893","0.0005245997575554905","","0","","0","0"
"514944","","0.2","0","","1","0"
"514980","0.00277772137990338","0.11428571428571428","0","0.0005589872928150864","1","0"
"514981","","0.06666666666666667","0","","1","0"
"515004","","0.2","0","","0.5","0"
"515051","0.00016550011533918236","0.24","0","","1","0"
"515161","0.00044935835806545995","0.2","0","0.0003991884788550639","0.6666666666666666","0"
"515182","","0.16666666666666669","0","","1","0"
"515200","0.0006941914833901625","0.1","0","0.00029032014447729867","1","0"
"515240","","","0","","0","0"
"515271","","0","0","","1","0"
"515306","","0.13333333333333333","0","","0.75","0"
"515409","","0.2","0","0.0034821974759795486","1","0"
"515423","","0.1","0","","0.5","0"
"515523","0.00007349970042776129","0","0","","0.3333333333333333","0"
"515580","0.00034629953640947245","0.13333333333333333","0","","0.75","0"
"515610","","0.2","0.25","0.0028396614229640304","0.5","0"
"515639","","0.17142857142857143","0","0.0017997100294441424","0.8571428571428571","0"
"515666","0.0002581358782504124","0.1","0","","1","0"
"515735","","0.2","0","","1","0"
"515751","","0.13333333333333333","0","","1","0"
"515778","0.00021225505905520951","0.1","0","","0.6666666666666666","0"
"515818","","0","0","","0","0"
"515901","0.0005480081929523889","0.1","0","","1","0"
"515974","","0","0","","0.3333333333333333","0"
"515985","","0.1","0","","0.6666666666666666","0"
"516006","","0.08","0","0.00008591686308086296","1","0"
"516057","0.0021899427329348325","0.15","0.2","0.00019589786753719182","0.8","0"
"516105","","0","0","","0","0"
"516117","","0.1","0","","0.3333333333333333","0"
"516132","","0.13333333333333333","0.25","","0.5","0"
"516152","","0.2","0","","1","0"
"516211","","0.05","0.2","","0.6","0"
"516217","","0","0","","0","0"
"516296","","0.1","0","0.0038976775062338855","1","0"
"516340","","","0","","0","0"
"516433","","0","0","","0","0"
"516516","","0.2","0","","1","0"
"516543","","0.2","0","","1","0"
"516556","","0","0","","1","0"
"516561","","0.2","0","0.007108688361276636","1","0"
"516616","","0.15","0","0.0021297213805751996","0.6666666666666666","0"
"516647","","0.2","0","0.0000170411309033982","0.75","0"
"516694","","0.1","0","","0.5","0"
"516798","","0.2","0","","1","0"
"516827","0.00023786190571292777","0.15","0","","0.5","0"
"516841","","0.2","0","0.019470225891632036","1","0"
"516972","0.0017986874555866738","0.2","0","0.0036487746545070137","1","0"
"517033","0.00016385151610666805","","0","","0","0"
"517061","","0.2","0","0.0001179194208983078","0.6666666666666666","0"
"517064","","0","0","0.002080940059603534","0.6666666666666666","0"
"517105","","0.05","0","0.00002193960346869372","0.75","0"
"517119","","0.13333333333333333","0","0.0019680678993003373","0.75","0"
"517143","","","0","","0","0"
"517150","0.0000790731374270228","0.03333333333333333","0","0.001360711541657764","1","0"
"517158","","0.13333333333333333","0","","1","0"
"517330","","0.2","0","","1","0"
"517486","","0","0","","1","0"
"517549","","0.13333333333333333","0","0.0011214671935179787","0.8333333333333334","0"
"517571","","0.2","0","0.01553433896002283","1","0"
"517787","","0.4","0","","1","0"
"517803","0.00047025874681269066","0.05","0","0.00031870823437086116","0.8","0"
"517819","","0.4","0","","1","0"
"517847","0.00009770931739330352","0.13333333333333333","0","","0.75","0"
"517961","","0.26666666666666666","0.25","","1","0"
"518041","0.0004535384358149061","","0","","0","0"
"518044","","0.2","0","","0.25","0"
"518074","","0.1","0","0.002465233017014802","0.5","0"
"518092","","0.08","0","","0.6","0"
"518135","0.0018009168303863784","0","0.25","","0.75","0"
"518191","","0.13333333333333333","0.25","","0.75","0"
"518196","0.00008896598810071201","0.2","0","","0.3333333333333333","0"
"518281","","0.1","0","0.004366643935565055","0.75","0"
"518334","0.004409982025665678","0.2","0","","0.5","0"
"518338","","0","0","","0.75","0"
"518480","0.00001881034987250763","0.26666666666666666","0","0.0060055897593719225","0.75","0"
"518495","","0.2","0","0.009614518043768004","1","0"
"518526","","0.04","0","0.00035391519615485473","1","0"
"518535","0.00007479353401687557","0.1","0","","0.3333333333333333","0"
"518711","","0.2","0","","0.5","0"
"518751","0.002322729869442238","0.04","0","","0.6","0"
"518756","","0.06666666666666667","0.25","","1","0"
"518827","","0.1","0","0.005788502670837477","0.5","0"
"518865","","0.13333333333333333","0","","1","0"
"518870","","0","0","","0.6666666666666666","0"
"518896","","0.13333333333333333","0.2","","0.8","0"
"518922","0.0003116944641837005","","0","","0","0"
"518956","0.006125903941813317","0","0","","0.5","0"
"519091","","0.2","0","","0.5","0"
"519248","0.0007345325511943411","0.4","0","","1","0"
"519285","","0.06666666666666667","0","","0.75","0"
"519313","","0","0","","1","0"
"519335","","","0","","0","0"
"519348","0.0005949643996711672","0.13333333333333333","0","","1","0"
"519368","","0","0","","1","0"
"519446","","0.25","0","","0.75","0"
"519541","0.0028936588220540896","0.1","0","","1","0"
"519595","","0.05","0","0.0009690785136610845","0.75","0"
"519596","","0","0","","1","0"
"519604","","0.06666666666666667","0","","1","0"
"519694","","0.1","0","","1","0"
"519706","0.0023882177541835613","","0","","0","0"
"519769","0.0023842367277555174","0.06666666666666667","0","0.0032139163311718905","1","0"
"519846","","0","0","0.0025997905051499456","0.75","0"
"519896","0.0014740192686102478","0.13333333333333333","0","","1","0"
"519905","","0.2","0","","1","0"
"519965","0.0006284050216667363","0.13333333333333333","0","0.0012410281959556286","1","0"
"520193","","0.2","0","","1","0"
"520265","0.000001254023324833842","0.05","0","","0.8","0"
"520311","","0.2","0","0.0008939955969913086","0.2","0"
"520429","","0.33333333333333337","0.25","","0.75","0"
"520480","0.0002998044652519426","0.06666666666666667","0","0.0037910716002523552","0.6666666666666666","0"
"520539","","0.15","0.2","0.00013934197294193608","1","0"
"520558","","0","0","","1","0"
"520733","","0.06666666666666667","0","0.00020211218226365182","1","0"
"520770","0.01360030096559796","0.1","0","","0.5","0"
"520771","","","0","","0","0"
"520821","","0.1","0","","1","0"
"520851","","0.08","0","","1","0"
"520898","","0.1","0","0.000439358581095062","0.6666666666666666","0"
"520902","","0.2","0","0.0001600948382202422","1","0"
"521000","","0.06666666666666667","0","","1","0"
"521009","","","0","","0","0"
"521031","0","0.08","0","","0.8333333333333334","0"
"521033","0.000569015132701076","0.1","0","","0.75","0"
"521060","0.00024195273561500004","0.2","0","","0.8","0"
"521127","0.00020590505650071756","0.13333333333333333","0","0.002621427405394595","0.6","0"
"521185","0.004278548438143806","0.2","0","","0.5","0"
"521186","0.0012361140139428813","0.13333333333333333","0","","1","0"
"521212","0.00015079630481126946","0.26666666666666666","0.2","0.009688311600142335","0.8","0"
"521259","0.0006817706809346654","0","0","0.002555600987693919","1","0"
"521282","","0.2","0","","0.5","0"
"521309","0.0010596497094845965","0.2","0","0.0017158001055230946","1","0"
"521335","","0","0.2","","0.8","0"
"521343","","0.12","0","0.003197862599560802","0.6","0"
"521379","","0","0","","1","0"
"521514","0.0014802119763872052","0.1","0","0.0023060680438880938","1","0"
"521587","","0.1","0","","1","0"
"521607","0.0006034240808307605","0.06666666666666667","0","0.003665136795003295","1","0"
"521695","0.0001406501160921593","0.06666666666666667","0","","0.75","0"
"521708","0.000028099411537943494","0.15","0","0.0006410062453260655","0.75","0"
"521720","0.000018779614006702877","0.15","0","","1","0"
"521818","0.00024035447059315304","0.1","0.3333333333333333","","1","0"
"521865","","0.1","0","0.0003044525715180055","1","0"
"521956","","0.1","0","","1","0"
"521963","","0","0","0.03544169453196311","0.5","0"
"521986","","0.2","0","","0.5","0"
"522062","","0.1","0","","0.75","0"
"522233","0.00011486853655477993","0.15","0.16666666666666666","0.0014752267295371282","0.8333333333333334","0"
"522237","","0.2","0","","0.5","0"
"522315","","0","0","","1","0"
"522364","0.000007663475873984589","0.13333333333333333","0","","1","0"
"522373","","0","0","","1","0"
"522375","0.0063160974794131165","0.13333333333333333","0","","0.6666666666666666","0"
"522402","","0.06666666666666667","0","0.0003468722316849024","0.6666666666666666","0"
"522426","","0.05","0","0.0003169757634562708","1","0"
"522441","0.00014699940085552258","0.13333333333333333","0","","1","0"
"522513","","0.1","0","","0.5","0"
"522523","","0","0","","1","0"
"522532","0.000008138857265098073","0.06666666666666667","0","","0.6","0"
"522624","0.00006311917401663672","","0","","0","0"
"522639","","0.1","0","0.0025053617821568772","1","0"
"522654","","0.1","0","0.005012076806682174","0.6666666666666666","0"
"522788","0.0001963475409531506","","0","","0","0"
"522809","","0.4","0","","1","0"
"522927","","0.2","0","","1","0"
"522937","0.0008585879697362371","0.17142857142857143","0","","0.7142857142857143","0"
"523090","","0.2","0","0.006512069690584781","1","0"
"523228","0.0002823927525051966","0.13333333333333333","0","0.0037865270950894927","0.75","0"
"523256","","0","0","","0.6666666666666666","0"
"523290","","0.1","0","","0.6666666666666666","0"
"523454","0.00038317379369922944","0.2","0","0.00012402628393171205","1","0"
"523517","","0.2","0","","0.5","0"
"523559","","0","0","","0.6666666666666666","0"
"523710","","0.13333333333333333","0","","1","0"
"523746","","0.1","0","0.005282726486836182","0.5","0"
"523771","","0.2","0","","0.3333333333333333","0"
"523787","","0","0","","1","0"
"523807","","0","0","","1","0"
"523819","0.00042643223933195933","0","0","","0.4","0"
"523841","","0.13333333333333333","0","","1","0"
"523913","","0.1","0","0.00033475410348143267","0.75","0"
"524001","0.00024679875712354914","0.05","0","","1","0"
"524043","0.0015359463463798205","0.16","0","","0.8333333333333334","0"
"524046","0.00005909833732431231","0.2","0","0.0005625337727246246","0.5","0"
"524244","0.000028645826930027953","0.1","0","","0.6666666666666666","0"
"524313","","0.1","0","","1","0"
"524365","","0.04","0","0.0001083647336619847","0.8333333333333334","0"
"524383","","0","0","","1","0"
"524419","","0","0","","0.5","0"
"524572","","0","0","0.0018581069507425199","0.6666666666666666","0"
"524722","0.00017821064805138707","0.13333333333333333","0","0.00037809673935636126","1","0"
"524739","0.002241915032952946","0.2","0","","1","0"
"524807","0.008435396898382309","0.06666666666666667","0","","1","0"
"524842","0.0013597195764984088","","0","","0","0"
"524861","","0.06666666666666667","0","","0.75","0"
"524909","","0.06666666666666667","0","","1","0"
"524940","","","0","","0","0"
"524980","","0.13333333333333333","0.25","0.006451674858642677","1","0"
"525022","0.00048802407724783686","0.2","0.25","","0.5","0"
"525034","","0.2","0","","0.5","0"
"525106","","0","0","","1","0"
"525168","","0.1","0","","1","0"
"525201","","0.2","0","","0.3333333333333333","0"
"525212","0.00007106132174058436","0.1","0","","0.6666666666666666","0"
"525308","","0","0","","0","0"
"525389","0.00008912522915783375","0","0","","1","0"
"525405","","0.2","0","","1","0"
"525415","0.0007698309855229973","0.06666666666666667","0","","1","0"
"525529","","0.13333333333333333","0","","1","0"
"525591","","0.1","0","","0.25","0"
"525610","0.00008888470881113943","0.16","0.16666666666666666","0.000797040573290242","0.8333333333333334","0"
"525671","0.00006990018903240489","0.1","0","","0.75","0"
"525761","0.0038009446975713745","","0","","0","0"
"525769","","0.12","0","","0.6666666666666666","0"
"525804","","0.1","0","","0.5","0"
"525842","","0.2","0","","0.6666666666666666","0"
"525844","","0.1","0.2","0.0023433160194352935","1","0"
"525848","","","0","","0","0"
"525920","","0.2","0","","0.4","0"
"526084","","0.06666666666666667","0","","1","0"
"526102","","0.1","0","0.021154705233885865","0.6","0"
"526154","","0","0","","0.5","0"
"526174","0.0002499089340204585","0","0","0.0017266983412843576","0.5","0"
"526235","","0.1","0","","1","0"
"526239","","0.2","0","","0.5","0"
"526258","","0.06666666666666667","0","","1","0"
"526297","","0.08","0","0.0003937355488400008","0.8","0"
"526367","","0.2","0","","0.6666666666666666","0"
"526409","","0.1","0","","0.75","0"
"526540","0.00014618660795979695","0.15","0","","1","0"
"526565","0.002919286679684623","0.2","0","0.013441051598638383","0.6666666666666666","0"
"526668","","0.06666666666666667","0","","1","0"
"526676","0.009920578522760523","0.06666666666666667","0.25","0.0022516995948378147","0.75","0"
"526690","","0.2","0","","1","0"
"526855","","0.05","0","","0.5","0"
"526867","0.0013253772520168874","0.05","0","0.0015112985271856225","1","0"
"526901","","0.1","0","0.0030450360503075087","1","0"
"526950","","0.1","0","","0.6666666666666666","0"
"527109","","0.1","0","","0.75","0"
"527141","","0.05","0","","0.4","0"
"527150","","0.06666666666666667","0","","1","0"
"527354","","0.2","0","","0.6666666666666666","0"
"527365","","0.2","0","","1","0"
"527393","","0.1","0","","1","0"
"527401","","0.16","0.16666666666666666","0.00039873392728044526","1","0"
"527467","","0","0","","0.5","0"
"527490","","0.13333333333333333","0","0.0029832623019410242","1","0"
"527518","","0","0","","1","0"
"527560","","","0","","0","0"
"527750","","","0","","0","0"
"527857","","","0","","0","0"
"527984","0.000040681113811574035","0.13333333333333333","0","","0.75","0"
"527995","0.0010629937716841534","0.2","0","","0.3333333333333333","0"
"528020","","0.1","0","","1","0"
"528281","0.00017180119550223632","0.06666666666666667","0","0.001153164185594267","0.6","0"
"528322","","0.05","0","","0.75","0"
"528330","","0.2","0","","1","0"
"528542","","0.2","0","","1","0"
"528567","","0.12","0","","0.8333333333333334","0"
"528661","","0.1","0","","1","0"
"528828","","0.15","0","0.00240063534952076","0.4","0"
"528829","","0.1","0","","0.5","0"
"528842","","0","0","0.006039389469784717","0.5","0"
"528909","","","0","","0","0"
"528999","","0.13333333333333333","0","0.002257156220320248","0.6666666666666666","0"
"529082","","0","0","","1","0"
"529205","","0.16","0.16666666666666666","0.00011314347653028138","1","0"
"529332","","0.06666666666666667","0","","1","0"
"529338","0.002602098399030222","0.12","0","","1","0"
"529422","","0.2","0","","0.5","0"
"529424","","0.06666666666666667","0","0.0020367452139602527","0.6666666666666666","0"
"529428","","0.2","0","","0.5","0"
"529436","","0.04","0","0.00041784075236450083","0.5","0"
"529768","","0.05","0","0.0014947563044593964","0.75","0"
"529857","","","0","","0","0"
"529879","","0.15","0","","1","0"
"529972","0.00002392596883254409","0.2","0","0.007187806247735439","0.6666666666666666","0"
"530039","","0.1","0","","0.75","0"
"530188","","0.25","0","","1","0"
"530223","0.0003200081743742656","0.1","0","","0.6666666666666666","0"
"530240","0.0018080329151265067","0.2","0","0.004435695770435719","1","0"
"530277","","0.12","0","","1","0"
"530282","","0.05","0","","0.6","0"
"530298","0.001489655855747065","0","0","0.00046832592211329903","0.6666666666666666","0"
"530315","0.0002522676921790745","0.1","0","","1","0"
"530322","","0.3","0","","1","0"
"530365","0.0071416628349287295","0.1","0","0.000537100196950607","1","0"
"530379","","0","0","","1","0"
"530385","","0.06666666666666667","0","0.001853472089944774","1","0"
"530427","0.000319079268207722","0.2","0","","0.6666666666666666","0"
"530543","","0.16","0","0.001062425254699209","0.8","0"
"530592","0.0008895727960540065","0.2","0","","0.5","0"
"530607","","0.1","0","","1","0"
"530666","","0.2","0","","0.5","0"
"530667","0.0003871797015424486","0.13333333333333333","0.16666666666666666","","0.5","0"
"530773","","0.13333333333333333","0","0.0036787746775725776","0.6666666666666666","0"
"530775","0.00013132410929509957","0.2","0","","0.6666666666666666","0"
"530869","","","0","","0","0"
"530978","","0.16","0","0.0008051250628670913","0.8333333333333334","0"
"531027","","0.26666666666666666","0","","0.6666666666666666","0"
"531054","0.002674354028699219","0.05","0","0.002716846004639489","0.75","0"
"531073","","0.06666666666666667","0","","0.5","0"
"531253","0.00015582400943768668","0.2","0","","0.8","0"
"531467","0.0013441040003344064","0.04","0","","0.8","0"
"531500","","","0","","0","0"
"531568","0.00021950052715424953","0.05","0","0.00018656703454777307","0.8","0"
"531670","0.0005496802240521673","0","0","","0.6666666666666666","0"
"531744","","0.1","0","","0.8","0"
"531777","","0","0","","1","0"
"531795","","0.2","0","","1","0"
"531834","","0.2","0","","1","0"
"531921","","0.2","0","","0.5","0"
"531959","","0.1","0","","0.25","0"
"532101","","","0","","0","0"
"532119","","0.03333333333333333","0","","0.8333333333333334","0"
"532215","0.00015513788556467147","0.12","0","","0.8333333333333334","0"
"532259","","0.12","0","0.00004384475523617684","0.8333333333333334","0"
"532279","","","0","","0","0"
"532312","0.001141161225598796","0.2","0","0.006184481922953713","1","0"
"532387","","0.13333333333333333","0","","1","0"
"532432","","","0","","0","0"
"532433","0.00007844612576460587","0.1","0","","0.6666666666666666","0"
"532622","","0.06666666666666667","0","0.00012250442179750893","1","0"
"532651","","0","0","","0.5","0"
"532653","0.00023484436810524673","0","0","","1","0"
"532656","","0.2","0","0.0022662488120563855","1","0"
"532705","","0","0","","0.5","0"
"532711","","0.2","0","","0.5","0"
"532725","","0","0.5","","1","0"
"532730","","0.2","0","0.03207193013765635","0.5","0"
"532866","0.0012621512537910984","0.3","0","","1","0"
"533048","0.01918028675333361","","0","","0","0"
"533117","","0","0","","0.5","0"
"533129","0.00015547039174928652","0.05","0","0.0006164645851772744","0.6","0"
"533187","0.00017556326547673787","","0","","0","0"
"533222","0.00007384804024021513","0.4","0","","0.6666666666666666","0"
"533291","","0.2","0","","1","0"
"533327","","0.2","0","0.00831088554557487","0.25","0"
"533357","0.00016848035595684303","0.1","0","","0.6","0"
"533378","","0.2","0","0.0003088616742200317","0.6666666666666666","0"
"533402","0.00010920453120428039","0.2","0","","0.3333333333333333","0"
"533411","","0.1","0","","0.75","0"
"533464","","0.2","0","","0.5","0"
"533518","0.0023668740238568433","0.06666666666666667","0","","1","0"
"533527","0.0032592066212431543","0.4","0","0.08028028315428073","1","0"
"533617","","0.13333333333333333","0","","1","0"
"533908","","0","0","","1","0"
"533932","0.00005633604785049001","0.4","0.25","0.008792353454981276","0.5","0"
"533985","","0.2","0","","0.5","0"
"534045","","0.1","0","","0.5","0"
"534179","0.0016045228441249006","0.13333333333333333","0","0.0010358335680492128","0.75","0"
"534254","","0","0","0.00811929381187945","1","0"
"534360","0.0016067173849433599","0.04","0","0.00021412460494417765","0.8","0"
"534604","","0.4","0","","0","0"
"534661","0.01168779596443351","","0","","0","0"
"534703","0.0003810140868620156","0","0.3333333333333333","0.0052293652792934","1","0"
"534793","","0","0","","1","0"
"534825","","0","0","","0","0"
"535007","0.0016303851399784182","0.03333333333333333","0.14285714285714285","","1","0"
"535024","","0.2","0.25","","1","0"
"535035","0.0003267925069120571","0.06666666666666667","0","","0.75","0"
"535051","0.00005876859309583157","0.06666666666666667","0","","0.75","0"
"535063","0.00024177949709864604","0.13333333333333333","0","0.002197060929524595","0.75","0"
"535229","0.000041961549715593934","0","0","0.0012248650943297607","1","0"
"535266","","0.6","0","","0","0"
"535311","","0","0","","0.5","0"
"535341","","0","0","","1","0"
"535398","","0.13333333333333333","0","0.0003983698967242026","1","0"
"535502","","0.13333333333333333","0","","1","0"
"535553","","0.1","0","","1","0"
"535625","","0.12","0","","0.8","0"
"535706","","0.2","0","0.12776555323481006","1","0"
"535746","","0.2","0","0.023294348843399777","0.6666666666666666","0"
"535791","","0.1","0","0.006132606779982012","1","0"
"535896","","0.1","0","","1","0"
"535912","","0.04","0","","1","0"
"535942","","0.1","0","","1","0"
"536035","","0.1","0","","1","0"
"536228","","","0","","0","0"
"536229","","0","0","0.002020302765364469","0","0"
"536313","0.0004779918906491661","0","0","","0.5","0"
"536474","","0.06666666666666667","0.4","","0.8","0"
"536489","0.00001683974179062588","0.16","0","0.0009633780903818833","0.6666666666666666","0"
"536574","","0.13333333333333333","0","0.0033156795881469567","0.75","0"
"536594","","","0","","0","0"
"536604","","0.1","0","","0.5","0"
"536651","0.01065710822221293","0.2","0","0.007706006612987224","1","0"
"536763","","0.1","0","","0.5","0"
"536764","","0.16","0","","0.8","0"
"536995","","0.1","0","","1","0"
"537212","0.0005074315810845511","0","0","","0.5","0"
"537289","","0","0","","0.75","0"
"537412","","0.06666666666666667","0","0.00022555396080673612","0.75","0"
"537413","","0.15","0.2","","0.6","0"
"537586","0.0026092974218209345","0","0","","1","0"
"537676","","0.13333333333333333","0.16666666666666666","0.017307570959529124","0.5","0"
"537776","","","0","","0","0"
"537834","","0.1","0","0.006672316149812091","1","0"
"537860","","0","0","","1","0"
"537904","","0.2","0","0.0007892434051791262","0.8","0"
"537922","0.0002737950925887221","0.2","0","","0.6666666666666666","0"
"537926","","","0","","0","0"
"538084","","0","0","","0.8","0"
"538112","","0.1","0","0.0012568963856878653","1","0"
"538147","","0.1","0.2","","0.8","0"
"538260","","0.2","0","","0.6666666666666666","0"
"538274","","0","0","","1","0"
"538279","0.00014390304696704394","0.13333333333333333","0","","1","0"
"538349","0.00003429563789886492","0.1","0","","0.6","0"
"538432","","0.15","0","","1","0"
"538438","","0.06666666666666667","0","0.0007867181631546631","1","0"
"538441","","0.2","0.25","","0.75","0"
"538458","","0.05","0","0.00006119376968994422","0.75","0"
"538529","","0.33333333333333337","0","0.005433443970380718","1","0"
"538538","","0.13333333333333333","0","0.007032105419501813","1","0"
"538680","","0.2","0","0.0074782771536688305","0.6666666666666666","0"
"538788","0.0005883459432345441","0.2","0","","1","0"
"538944","","0.16","0","0.00005664933014025161","0.8","0"
"538976","","0.13333333333333333","0","","0.6","0"
"539135","0.0007731949528546944","0.04","0","","0.8","0"
"539283","","0","0","","0.5","0"
"539304","","","0","","0","0"
"539320","","0.06666666666666667","0","0.01052091846889894","0.6","0"
"539426","","0.1","0","","0.6666666666666666","0"
"539542","","0","0","","0","0"
"539625","","0.1","0","","1","0"
"539627","","0","0","0.0027898669275630015","1","0"
"539648","0.00007001630230322283","0.2","0","","0.75","0"
"539729","","0","0","","1","0"
"539855","","0.1","0","","1","0"
"539864","","0.06666666666666667","0","0.0023221645579102035","0.5","0"
"539868","","0.06666666666666667","0","","0.6666666666666666","0"
"539916","","0.1","0","0.0016501780088444694","0.3333333333333333","0"
"539919","","","0.25","","0.25","0"
"540029","","0.3","0","0.0038786834927604106","1","0"
"540147","0.0024121437230161056","0.16","0","0.0039968737830781255","1","0"
"540199","0.011812621048084827","0.06666666666666667","0","","1","0"
"540302","0.00003234810167469115","0.15","0","0.0010624043778741969","0.6","0"
"540319","","0.13333333333333333","0","","0.3333333333333333","0"
"540347","0.0012836421614584887","0.06666666666666667","0","","1","0"
"540348","","0.1","0","0.008887466244684436","1","0"
"540413","","0","0","","1","0"
"540502","","0.06666666666666667","0","","0.75","0"
"540557","0.00007359922608846239","0.13333333333333333","0","0.007458761141664632","0.75","0"
"540622","","0.06666666666666667","0","0.00008480755148883243","1","0"
"540653","","","0","","0","0"
"540654","","0.1","0","","1","0"
"540656","0.00007844612576460587","0.08","0","","0.8333333333333334","0"
"540664","","0.1","0","","0.5","0"
"540718","","0.1","0","","0.3333333333333333","0"
"540777","0.00021318396522175312","","0","","0","0"
"540837","","0","0","","1","0"
"540924","","","0","","0","0"
"541001","","0.1","0","","0.5","0"
"541041","","0","0","","1","0"
"541061","","0.2","0","0.002078094382060573","0","0"
"541150","","0.2","0","","0.6666666666666666","0"
"541162","","0.08","0.16666666666666666","0.00012385261740866101","0.8333333333333334","0"
"541176","0.0005280831556800289","0.13333333333333333","0","0.0001976510659681226","1","0"
"541216","","0","0","0.01764602995380107","1","0"
"541235","0.0013780751706597126","0.08","0","","1","0"
"541262","0.0003988490852596524","0.15","0.2","0.002168579147192138","1","0"
